ligand_equivalent,ligand,base,solvent,objective_conversion,objective_selectivity,solvent_number_of_atoms,solvent_dipole,solvent_molar_volume,solvent_homo_energy,solvent_electronegativity,solvent_hardness,solvent_ES1_transition,solvent_ES1_osc_strength,solvent_ES2_transition,solvent_ES4_osc_strength,solvent_ES5_osc_strength,solvent_ES7_osc_strength,solvent_ES8_osc_strength,solvent_atom1_NPA_charge,solvent_atom1_ES_root_Mulliken_charge,solvent_c_min_NPA_Rydberg,solvent_c_min+1_ES_root_Mulliken_charge,solvent_c_max_NPA_charge,solvent_c_max-1_atom_number,ligand_bidentateQ,ligand_number_of_atoms_MING,ligand_dipole_MING,ligand_dipole_MAXG,ligand_dipole_MEAN,ligand_dipole_STDEV,ligand_molar_mass_MING,ligand_molar_volume_MING,ligand_molar_volume_MAXG,ligand_molar_volume_STDEV,ligand_electronic_spatial_extent_STDEV,ligand_homo_energy_MING,ligand_homo_energy_STDEV,ligand_lumo_energy_MING,ligand_lumo_energy_STDEV,ligand_electronegativity_STDEV,ligand_hardness_STDEV,ligand_E_scf_MING,ligand_E_scf_STDEV,ligand_G_thermal_correction_STDEV,ligand_ES_root_dipole_MING,ligand_ES_root_dipole_MAXG,ligand_ES_root_dipole_MEAN,ligand_ES_root_dipole_STDEV,ligand_ES_root_molar_volume_STDEV,ligand_ES1_transition_MING,ligand_ES1_osc_strength_MING,ligand_ES1_osc_strength_MAXG,ligand_ES1_osc_strength_MEAN,ligand_ES1_osc_strength_STDEV,ligand_ES2_transition_STDEV,ligand_ES2_osc_strength_MING,ligand_ES2_osc_strength_MAXG,ligand_ES2_osc_strength_STDEV,ligand_ES3_osc_strength_MING,ligand_ES3_osc_strength_MAXG,ligand_ES3_osc_strength_MEAN,ligand_ES3_osc_strength_STDEV,ligand_ES4_transition_STDEV,ligand_ES4_osc_strength_MING,ligand_ES4_osc_strength_STDEV,ligand_ES5_transition_STDEV,ligand_ES5_osc_strength_MING,ligand_ES5_osc_strength_MAXG,ligand_ES5_osc_strength_STDEV,ligand_ES6_transition_STDEV,ligand_ES6_osc_strength_MING,ligand_ES6_osc_strength_MAXG,ligand_ES6_osc_strength_Boltz,ligand_ES6_osc_strength_MEAN,ligand_ES6_osc_strength_STDEV,ligand_ES7_osc_strength_MING,ligand_ES7_osc_strength_STDEV,ligand_ES8_transition_STDEV,ligand_ES8_osc_strength_MING,ligand_ES8_osc_strength_MAXG,ligand_ES8_osc_strength_Boltz,ligand_ES8_osc_strength_MEAN,ligand_ES8_osc_strength_STDEV,ligand_ES9_transition_STDEV,ligand_ES9_osc_strength_STDEV,ligand_ES10_transition_STDEV,ligand_ES10_osc_strength_MAXG,ligand_ES10_osc_strength_STDEV,ligand_c_min_atom_number_MING,ligand_c_min_atom_number_STDEV,ligand_c_min_atom=C_MING,ligand_c_min_atom=O_MING,ligand_c_min_Mulliken_charge_MING,ligand_c_min_Mulliken_charge_STDEV,ligand_c_min_APT_charge_STDEV,ligand_c_min_NPA_charge_MING,ligand_c_min_NPA_charge_STDEV,ligand_c_min_NPA_core_MING,ligand_c_min_NPA_core_STDEV,ligand_c_min_NPA_valence_MING,ligand_c_min_NPA_Rydberg_MING,ligand_c_min_NPA_Rydberg_STDEV,ligand_c_min_NMR_shift_MING,ligand_c_min_NMR_anisotropy_MING,ligand_c_min_NMR_anisotropy_STDEV,ligand_c_min_ES_root_Mulliken_charge_STDEV,ligand_c_min_ES_root_NPA_charge_MING,ligand_c_min_ES_root_NPA_charge_STDEV,ligand_c_min_ES_root_NPA_Rydberg_MING,ligand_c_min_ES_root_NPA_Rydberg_STDEV,ligand_c_min+1_atom_number_MING,ligand_c_min+1_atom_number_STDEV,ligand_c_min+1_atom=C_MING,ligand_c_min+1_Mulliken_charge_STDEV,ligand_c_min+1_APT_charge_STDEV,ligand_c_min+1_NPA_charge_MING,ligand_c_min+1_NPA_charge_STDEV,ligand_c_min+1_NPA_core_MING,ligand_c_min+1_NPA_core_STDEV,ligand_c_min+1_NPA_Rydberg_STDEV,ligand_c_min+1_NMR_anisotropy_MING,ligand_c_min+1_NMR_anisotropy_STDEV,ligand_c_min+1_ES_root_Mulliken_charge_STDEV,ligand_c_min+1_ES_root_NPA_charge_STDEV,ligand_c_min+1_ES_root_NPA_Rydberg_MING,ligand_c_min+1_ES_root_NPA_Rydberg_STDEV,ligand_c_max_atom_number_MING,ligand_c_max_atom_number_STDEV,ligand_c_max_Mulliken_charge_MING,ligand_c_max_Mulliken_charge_MAXG,ligand_c_max_Mulliken_charge_STDEV,ligand_c_max_APT_charge_MING,ligand_c_max_APT_charge_STDEV,ligand_c_max_NPA_charge_MING,ligand_c_max_NPA_charge_STDEV,ligand_c_max_NPA_core_MING,ligand_c_max_NPA_core_STDEV,ligand_c_max_NPA_Rydberg_MAXG,ligand_c_max_NMR_shift_MING,ligand_c_max_NMR_shift_MAXG,ligand_c_max_NMR_anisotropy_MING,ligand_c_max_NMR_anisotropy_MAXG,ligand_c_max_NMR_anisotropy_MEAN,ligand_c_max_ES_root_Mulliken_charge_MING,ligand_c_max_ES_root_Mulliken_charge_MAXG,ligand_c_max_ES_root_Mulliken_charge_STDEV,ligand_c_max_ES_root_NPA_charge_MING,ligand_c_max_ES_root_NPA_charge_MAXG,ligand_c_max_ES_root_NPA_core_MING,ligand_c_max_ES_root_NPA_Rydberg_STDEV,ligand_c_max-1_atom_number_MING,ligand_c_max-1_atom=C_MING,ligand_c_max-1_atom=H_MING,ligand_c_max-1_APT_charge_STDEV,ligand_c_max-1_NPA_charge_STDEV,ligand_c_max-1_NMR_anisotropy_MING,ligand_c_min_%VBur_MING,ligand_c_min_%VBur_STDEV,ligand_c_min+1_%VBur_MING,ligand_c_min+1_%VBur_STDEV,ligand_c_max_%VBur_MING,ligand_c_max_%VBur_MAXG,ligand_c_max_%VBur_STDEV,ligand_c_max-1_%VBur_MING,ligand_c_max-1_%VBur_MAXG,ligand_c_max-1_%VBur_STDEV
0.0625,SPhos,None,THF,4.6,0.0,13,1.7892,597.89,-0.23738,0.07492,0.16246,159.41,0.0179,144.8,0.0009,0.0024,0.0408,0.1566,-0.58697,-0.186951,0.01177,-0.192036,-0.10605,4,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,NaOH(aq.),DMF,9.2,100.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,s. NaHCO3(aq.),DMF,0.0,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,CsF(aq.),DMF,0.0,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,1M K3PO4(aq.),DMF,0.0,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,KOH(aq.),DMF,0.0,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,Cs2CO3(aq.),DMF,14.5,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,KOAc,DMF,0.0,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,SPhos,None,DMF,0.0,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,0,64,1.1486,2.2348,1.469772,0.538733764,410.5351,4259.435,3478.319,280.7416244,136.5236153,-0.19775,0.00266663,-0.0047,0.004148169,0.003182933,0.001424096,-1503.638807,0.004581965,0.000602075,6.4616,8.4839,6.22832,0.732872703,352.1556341,283.1,0.0081,0.0264,0.022016,0.011551323,3.529910292,0.022,0.013,0.007205438,0.0075,0.0653,0.01642,0.012723928,1.485757158,0.0046,0.010984236,2.040653735,0.0081,0.0555,0.011896026,2.265498253,0.0314,0.0222,0.01994732,0.017116,0.008757125,0.015,0.021699503,1.02537359,0.004,0.0193,0.008741737,0.010076,0.005822033,2.796625467,0.017950917,2.002844394,0.0344,0.007401299,30,1.019803903,0,1,-0.511599,0.004400858,0.013363254,-0.52388,0.010553611,1.99973,4.9e-06,6.51279,0.01136,0.000216527,235.6877,90.509,2.558535331,0.01320096,-0.50457,0.019015315,0.01163,0.000121659,28,1.019803903,0,0.005056708,0.015189595,-0.52092,0.011399632,1.99973,3.74e-06,0.000186527,92.304,2.626173991,0.01123248,0.017015609,0.01156,0.000156357,7,0.0,0.410955,0.384811,0.011001734,0.48515,0.018527925,0.8481,0.010114575,9.99861,1.34e-05,0.03644,379.0934,332.3004,64.7119,114.4363,53.211056,0.553012,0.613632,0.021483348,1.25609,1.31527,9.99758,0.00191633,27,1,0,0.019469118,0.007037438,124.1471,0.650010479,0.017202884,0.637735397,0.018010716,0.824915422,0.800664651,0.010288511,0.703242418,0.744947756,0.012115073
0.0625,dtbpf,NaOH(aq.),MeOH,38.6,47.15025906735752,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,73,1.5963,1.5964,1.59635,7.07e-05,474.4281,3753.033,4060.11,217.136229,0.506571298,-0.18924,0.0,-0.00095,0.0,0.0,0.0,-2963.583904,7.07e-09,2.12e-06,1.557,1.5572,1.5571,0.000141421,530.7663708,539.17,0.0002,0.0002,0.0002,0.0,0.014142136,0.0002,0.0002,0.0,0.0002,0.0002,0.0002,0.0,0.014142136,0.0013,0.0,0.0,0.0001,0.0001,0.0,0.007071068,0.0003,0.0003,0.0003,0.0003,0.0,0.0162,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.007071068,7.07e-05,0.0,0.0622,0.0,52,7.071067812,1,0,-0.453867,4.24e-06,1.41e-06,-0.6768,0.0,1.99935,0.0,4.6658,0.01164,0.0,163.4387,30.1655,0.004242641,4.24e-06,-0.67704,7.07e-06,0.01172,0.0,42,7.071067812,1,2.12e-06,2.83e-06,-0.6768,0.0,1.99935,0.0,0.0,30.1649,0.000212132,1.41e-06,0.0,0.01172,0.0,19,0.0,0.430026,0.42999,2.55e-05,0.441274,0.0,0.88187,1.41e-05,9.99842,0.0,0.03861,332.9706,332.9511,34.4365,34.4449,34.4407,0.428588,0.428552,2.55e-05,0.8799,0.87987,9.99843,7.07e-06,47,0,0,1.84e-05,0.0,34.4498,0.592108021,4.23e-05,0.592167899,4.23e-05,0.802011916,0.801981977,2.12e-05,0.802071794,0.802101733,2.12e-05
0.0625,dtbpf,s. NaHCO3(aq.),MeOH,19.6,21.428571428571427,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,73,1.5963,1.5964,1.59635,7.07e-05,474.4281,3753.033,4060.11,217.136229,0.506571298,-0.18924,0.0,-0.00095,0.0,0.0,0.0,-2963.583904,7.07e-09,2.12e-06,1.557,1.5572,1.5571,0.000141421,530.7663708,539.17,0.0002,0.0002,0.0002,0.0,0.014142136,0.0002,0.0002,0.0,0.0002,0.0002,0.0002,0.0,0.014142136,0.0013,0.0,0.0,0.0001,0.0001,0.0,0.007071068,0.0003,0.0003,0.0003,0.0003,0.0,0.0162,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.007071068,7.07e-05,0.0,0.0622,0.0,52,7.071067812,1,0,-0.453867,4.24e-06,1.41e-06,-0.6768,0.0,1.99935,0.0,4.6658,0.01164,0.0,163.4387,30.1655,0.004242641,4.24e-06,-0.67704,7.07e-06,0.01172,0.0,42,7.071067812,1,2.12e-06,2.83e-06,-0.6768,0.0,1.99935,0.0,0.0,30.1649,0.000212132,1.41e-06,0.0,0.01172,0.0,19,0.0,0.430026,0.42999,2.55e-05,0.441274,0.0,0.88187,1.41e-05,9.99842,0.0,0.03861,332.9706,332.9511,34.4365,34.4449,34.4407,0.428588,0.428552,2.55e-05,0.8799,0.87987,9.99843,7.07e-06,47,0,0,1.84e-05,0.0,34.4498,0.592108021,4.23e-05,0.592167899,4.23e-05,0.802011916,0.801981977,2.12e-05,0.802071794,0.802101733,2.12e-05
0.0625,dtbpf,CsF(aq.),MeOH,20.7,25.120772946859905,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,73,1.5963,1.5964,1.59635,7.07e-05,474.4281,3753.033,4060.11,217.136229,0.506571298,-0.18924,0.0,-0.00095,0.0,0.0,0.0,-2963.583904,7.07e-09,2.12e-06,1.557,1.5572,1.5571,0.000141421,530.7663708,539.17,0.0002,0.0002,0.0002,0.0,0.014142136,0.0002,0.0002,0.0,0.0002,0.0002,0.0002,0.0,0.014142136,0.0013,0.0,0.0,0.0001,0.0001,0.0,0.007071068,0.0003,0.0003,0.0003,0.0003,0.0,0.0162,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.007071068,7.07e-05,0.0,0.0622,0.0,52,7.071067812,1,0,-0.453867,4.24e-06,1.41e-06,-0.6768,0.0,1.99935,0.0,4.6658,0.01164,0.0,163.4387,30.1655,0.004242641,4.24e-06,-0.67704,7.07e-06,0.01172,0.0,42,7.071067812,1,2.12e-06,2.83e-06,-0.6768,0.0,1.99935,0.0,0.0,30.1649,0.000212132,1.41e-06,0.0,0.01172,0.0,19,0.0,0.430026,0.42999,2.55e-05,0.441274,0.0,0.88187,1.41e-05,9.99842,0.0,0.03861,332.9706,332.9511,34.4365,34.4449,34.4407,0.428588,0.428552,2.55e-05,0.8799,0.87987,9.99843,7.07e-06,47,0,0,1.84e-05,0.0,34.4498,0.592108021,4.23e-05,0.592167899,4.23e-05,0.802011916,0.801981977,2.12e-05,0.802071794,0.802101733,2.12e-05
